ra,dec,umag,eu,bmag,eb,vmag,ev,gmag,eg,rmag,er,imag,ei,zmag,ez,kmag,ek,zp_best,zl68_gal,zu68_gal,Origin,SpecRA,SpecDEC,z_spec,Q_f,SpecOrigin,Outlier,I_FWHMArea,Z_FWHMArea,R_FWHMArea,G_FWHMArea
150.06545,2.864622,23.986,0.04,23.586,0.038,23.464,0.031,23.797,0.037000000000000005,23.09,0.025,22.688,0.021,22.64,0.029,22.13,0.063,0.597,0.58,0.61,mag25lim,150.06547769999997,2.864588411,0.6029770000000001,4.0,publicSpecZ,0,35,32.0,39.0,32.0
150.06547,1.830017,25.613000000000003,0.096,25.034,0.08,25.006,0.079,25.232,0.087,24.757,0.062,24.183000000000003,0.048,23.75800000000001,0.065,21.943,0.044,1.842,1.75,1.9,mag25lim,150.06547369999996,1.8299974,1.6517,4.0,publicSpecZ,0,18,15.0,32.0,15.0
150.06556,2.619358,23.374,0.029,22.963,0.028,22.684,0.021,23.109,0.026,22.479,0.019,21.695,0.013,21.205,0.011,20.058,0.011,0.973,0.96,1.01,mag25lim,150.065584,2.619344007,0.9504281,3.0,publicSpecZ,0,19,22.0,28.0,22.0
150.06565,2.774562,23.9337,0.0388,23.0237,0.0277,22.1356,0.0155,22.9885,0.0234,21.7031,0.0126,21.1723,0.0098,20.8063,0.0091,19.911,0.0937,0.38,0.25,0.42,Cosmos2006,150.0656738,2.774552978,0.34269217,4.0,publicSpecZ,0,17,16.0,26.0,16.0
150.0658,2.5169580000000003,24.067,0.0404,23.7138,0.039,23.6429,0.0331,23.9024,0.0367,23.6025,0.0328,23.0414,0.0245,22.8713,0.0367,22.2491,0.6442,0.7,0.69,1.06,Cosmos2006,150.0658123,2.516867242,0.6059686,2.0,publicSpecZ,0,45,46.0,45.0,46.0
150.06601,2.295576,25.338,0.075,24.465,0.057,24.112,0.043,24.603,0.057,23.812,0.036000000000000004,23.017,0.024,22.018,0.018000000000000002,20.295,0.01,1.209,1.2,1.22,mag25lim,150.066,2.295583,1.215,4.0,DEIMOS,0,16,16.0,26.0,16.0
150.06618,2.807759,24.433000000000003,0.052000000000000005,23.81,0.042,23.051,0.025,23.762,0.036000000000000004,22.82,0.022,22.465,0.019,22.254,0.023,21.696,0.042,0.34700000000000003,0.33,0.36,mag25lim,150.06618830000005,2.807746324,0.33092853,2.0,publicSpecZ,0,29,33.0,38.0,33.0
150.06626,2.5924270000000003,26.545,0.184,25.923,0.159,24.572,0.064,25.75800000000001,0.132,23.788,0.039,22.559,0.02,21.856,0.019,20.56,0.017,0.871,0.86,0.88,mag25lim,150.06625,2.592417,0.888,4.0,DEIMOS,0,9,13.0,15.0,13.0
150.06628,2.730897,24.04300000000001,0.041,22.627,0.024,21.588,0.012,22.54,0.019,20.949,0.01,20.503,0.01,20.023,0.01,18.953,0.01,0.409,0.4,0.42,mag25lim,150.06631130000005,2.730882357,0.4122,2.0,publicSpecZ,0,17,17.0,26.0,17.0
150.06633,1.772115,23.585,0.032,22.357,0.021,21.189,0.01,22.126,0.016,20.701,0.01,20.253,0.01,19.798,0.01,18.801,0.01,0.269,0.26,0.28,mag25lim,150.06634730000005,1.772113557,0.268,3.0,publicSpecZ,0,15,17.0,29.0,17.0
150.0664,2.861136,22.95,0.024,22.285,0.02,21.996,0.015,22.48,0.019,22.107,0.016,21.886,0.014,21.70300000000001,0.016,20.879,0.021,0.57,0.56,0.58,mag25lim,150.066406,2.861136,0.14,4.0,DEIMOS,0,16,21.0,24.0,21.0
150.06642,1.91158,26.264,0.14400000000000002,25.084,0.08199999999999999,24.408,0.052000000000000005,25.075,0.079,23.557,0.032,22.709,0.021,22.184,0.02,20.273,0.011,0.597,0.58,0.61,mag25lim,150.0664467,1.911563887,0.6764,2.0,publicSpecZ,0,20,19.0,28.0,19.0
150.06656,2.501106,22.072,0.016,21.497,0.014,20.921,0.01,21.528,0.012,20.817,0.01,20.55,0.01,20.27,0.01,19.756,0.01,0.308,0.3,0.32,mag25lim,150.0665869,2.501095617,0.3074,4.0,publicSpecZ,0,45,50.0,54.0,50.0
150.06687,1.98625,24.5125,0.0502,23.9466,0.0426,23.6022,0.0315,24.0471,0.0394,23.3107,0.0273,22.3982,0.0173,21.9731,0.017,20.9115,0.1817,0.85,0.71,0.89,Cosmos2006,150.06686399999995,1.98625,0.821,2.0,DEIMOS,0,44,42.0,48.0,42.0
150.06705,2.649295,24.159,0.043,23.47,0.036000000000000004,23.046,0.025,23.501,0.032,22.503,0.019,21.769,0.013,21.425,0.013,20.263,0.012,0.664,0.65,0.67,mag25lim,150.06704,2.649306,0.667,4.0,DEIMOS,0,28,32.0,41.0,32.0
150.06716,2.321778,23.407,0.029,22.589,0.023,22.224,0.017,22.71,0.021,22.294,0.017,22.05,0.015,21.98,0.019,21.789,0.038,0.124,0.11,0.14,mag25lim,150.0671763,2.321749858,0.11751002,4.0,publicSpecZ,0,10,18.0,21.0,18.0
150.06724,2.358689,23.452,0.029,23.0341,0.0278,22.9655,0.0236,23.2236,0.0269,22.5857,0.0193,22.1402,0.0156,22.0818,0.019,21.6155,0.3079,0.66,0.59,0.68,Cosmos2006,150.0672615,2.3586549430000003,0.65315413,4.0,publicSpecZ,0,13,14.0,24.0,14.0
150.06732,1.58267,26.1686,0.1123,25.8379,0.104,25.6538,0.0828,26.046,0.1025,25.5005,0.077,24.6002,0.0513,23.842,0.0409,24.2743,1.4908,1.02,0.95,1.2,Cosmos2006,150.067322,1.58267,1.146,4.0,DEIMOS,0,6,6.0,41.0,6.0
150.0674,2.120826,23.3919,0.0281,22.9604,0.0268,22.7748,0.0211,23.1312,0.0252,22.3617,0.0174,22.0092,0.0144,21.8723,0.0169,21.4365,0.2143,0.59,0.49,0.6,Cosmos2006,150.0674196,2.120815578,0.5717,3.0,publicSpecZ,0,36,37.0,61.0,37.0
150.06757,2.430753,24.0313,0.0391,23.0945,0.0285,23.2558,0.027000000000000003,23.4756,0.0299,22.9893,0.0235,23.3294,0.0286,22.9774,0.0337,22.8443,0.9075,2.52,2.4,2.57,Cosmos2006,150.06753999999995,2.430742,3.39,2.0,publicSpecZ,0,22,23.0,-1.0,23.0
150.0676,1.823041,24.5391,0.0524,23.5134,0.0351,22.443,0.018000000000000002,23.3593,0.0289,21.9447,0.0142,21.3255,0.0104,20.8029,0.009000000000000001,19.4686,0.0484,0.3,0.29,0.35,Cosmos2006,150.0676233,1.823022121,9.9999,0.0,publicSpecZ,0,18,21.0,34.0,21.0
150.06762,2.243005,22.1233,0.0153,21.426,0.0131,20.6211,0.0076,21.3807,0.0109,20.2437,0.0064,19.8791,0.0053,19.4088,0.0045,18.4416,0.0136,0.34,0.3,0.39,Cosmos2006,150.0676366,2.242987759,0.345,4.0,publicSpecZ,0,17,22.0,34.0,22.0
150.06781999999995,2.367312,24.861,0.061,24.544,0.061,24.66800000000001,0.06,24.797,0.064,24.713,0.062,24.706,0.065,24.515,0.122,24.999,0.71,1.982,1.36,2.03,mag25lim,150.06784,2.3672720000000003,1.4927,3.0,DEIMOS,0,11,16.0,25.0,16.0
150.06791,2.467951,24.361,0.048,23.514,0.036000000000000004,22.682,0.021,23.538,0.032,22.187,0.016,21.638,0.012,21.197,0.011,20.003,0.01,0.426,0.41,0.44,mag25lim,150.0679279,2.467915438,0.4107,3.0,publicSpecZ,0,16,17.0,25.0,17.0
150.06795,2.110316,22.195,0.017,21.555,0.014,21.029,0.01,21.547,0.012,20.943,0.01,20.749,0.01,20.597,0.01,20.187,0.01,0.265,0.25,0.28,mag25lim,150.06795,2.110316,0.26597023,4.0,publicSpecZ,0,22,23.0,37.0,23.0
150.0681,1.89708,24.43,0.049,23.767,0.041,23.306,0.028,23.829,0.037000000000000005,22.86,0.022,22.047,0.015,21.661,0.015,20.268,0.011,0.754,0.74,0.77,mag25lim,150.06811499999995,1.897057,0.7547,3.5,zCOSMOS,0,48,38.0,53.0,38.0
150.0682,2.037354,24.3252,0.0448,23.8824,0.0415,23.6968,0.0333,24.0192,0.0393,23.3085,0.0276,22.7392,0.0205,22.555,0.0257,21.6078,0.3054,0.68,0.62,0.7,Cosmos2006,150.068207,2.0373360000000003,0.6796,22.5,zCOSMOS,0,18,19.0,23.0,19.0
150.06837,2.29841,25.31900000000001,0.075,24.727,0.068,24.599,0.058,24.904,0.069,24.583,0.057,24.324,0.051,24.18,0.09,23.138,0.124,2.011,1.97,2.08,mag25lim,150.06837,2.29841,2.1600999830000003,4.0,publicSpecZ,0,13,17.0,11.0,17.0
150.06845,2.462413,23.8714,0.0365,23.5045,0.0345,23.3823,0.0282,23.6967,0.0328,23.2961,0.027000000000000003,22.6469,0.0197,22.2855,0.0208,21.8438,0.4957,0.75,0.74,1.02,Cosmos2006,150.06848080000003,2.462389932,0.8901,4.0,publicSpecZ,0,17,19.0,30.0,19.0
150.0685,2.409464,24.804,0.06,24.153,0.049,23.687,0.034,24.277,0.046,23.263,0.027000000000000003,22.511,0.019,22.06900000000001,0.018000000000000002,21.162,0.025,0.899,0.89,0.91,mag25lim,150.068497,2.409464,1.565,14.0,DEIMOS,0,7,7.0,15.0,7.0
150.06853,2.726313,25.8939,0.1254,25.5079,0.1067,25.1234,0.081,25.4848,0.0953,24.5081,0.0541,23.487,0.0326,23.0602,0.0403,21.8825,0.3818,0.83,0.76,0.87,Cosmos2006,150.06855259999998,2.726299679,0.8112417,2.0,publicSpecZ,0,25,9.0,27.0,9.0
150.06855,2.879225,25.802,0.097,25.013,0.07400000000000001,24.425,0.048,25.026,0.065,24.102,0.041,23.582,0.032,22.975,0.029,21.78,0.03,1.475,1.44,1.5,mag25lim,150.068543,2.879225,1.129,4.0,DEIMOS,0,14,16.0,-1.0,16.0
150.06864,1.988969,24.5966,0.0526,23.6602,0.0372,22.8038,0.0212,23.6369,0.0319,22.1593,0.0158,21.4871,0.0112,20.9613,0.0098,19.5407,0.0508,0.43,0.42,0.65,Cosmos2006,150.0686815,1.988940244,0.31981996,2.0,publicSpecZ,0,40,37.0,52.0,37.0
150.06884,2.518696,25.538,0.095,25.161,0.091,25.089,0.08800000000000001,25.628,0.108,24.721,0.07,24.001,0.044,23.215,0.051,21.136,0.022,1.256,1.23,1.27,mag25lim,150.068832,2.518696,1.243,4.0,DEIMOS,0,30,27.0,44.0,27.0
150.06891000000005,2.566907,24.321,0.047,24.004,0.047,23.897,0.039,24.232,0.046,23.915,0.04,23.292,0.028,22.939,0.038,22.637,0.104,1.009,1.0,1.02,mag25lim,150.0689153,2.566893712,0.9014135,2.0,publicSpecZ,0,22,19.0,25.0,19.0
150.06893,2.768863,28.785,1.3119999999999998,26.247,0.17800000000000002,25.011,0.077,26.071,0.14800000000000002,24.44,0.056,23.363000000000003,0.031,22.908,0.038,23.915,0.35700000000000004,0.0,0.52,0.55,mag25lim,150.06894730000005,2.768827796,0.7596331999999999,3.0,publicSpecZ,0,8,8.0,12.0,8.0
150.06899,2.449268,23.521,0.031,22.419,0.021,21.425,0.011,22.268,0.017,21.214,0.01,20.779,0.01,20.488000000000003,0.01,19.788,0.01,0.221,0.21,0.23,mag25lim,150.0690188,2.44926409,0.22265477,4.0,publicSpecZ,0,15,16.0,29.0,16.0
150.0691,2.363857,28.237,0.63,26.34,0.172,25.355,0.096,26.35,0.196,25.173,0.086,24.83,0.071,24.802,0.161,23.85,0.259,0.127,0.1,0.22,mag25lim,150.0690956,2.36381337,3.4331,2.0,publicSpecZ,1,9,12.0,21.0,12.0
150.06921,2.523176,23.812,0.036000000000000004,22.612,0.024,21.619,0.012,22.532,0.019,20.844,0.01,20.396,0.01,19.845,0.01,18.917,0.01,0.502,0.49,0.51,mag25lim,150.0692274,2.523200392,0.5051,4.0,publicSpecZ,0,16,16.0,25.0,16.0
150.06928,1.783019,23.773000000000003,0.035,22.69,0.024,21.697,0.013,22.607,0.02,21.145,0.01,20.723000000000006,0.01,20.247,0.01,19.294,0.01,0.403,0.39,0.41,mag25lim,150.069305,1.783018,0.4014,4.5,zCOSMOS,0,14,19.0,28.0,19.0
150.06953,2.415641,24.6123,0.0532,24.2771,0.0504,24.2196,0.0437,24.4728,0.0493,23.947,0.0385,23.408,0.029,23.1304,0.0391,22.3785,0.6408,0.77,0.64,0.85,Cosmos2006,150.0695669,2.415644768,0.7222361999999999,4.0,publicSpecZ,0,23,13.0,29.0,13.0
150.06961,2.205261,22.5017,0.0184,21.5578,0.0139,20.905,0.0086,21.515,0.0115,20.7132,0.008,20.3082,0.0064,20.0333,0.0061,19.3678,0.0316,0.16,0.08,0.23,Cosmos2006,150.0696368,2.20523238,0.1859,3.0,publicSpecZ,0,53,61.0,74.0,61.0
150.06963000000005,2.224127,24.76,0.057,24.20300000000001,0.052000000000000005,23.47300000000001,0.031,24.222,0.047,23.074,0.026,22.692,0.021,22.435,0.026,22.049,0.053,0.426,0.41,0.44,mag25lim,150.069656,2.224103541,9.9999,0.0,publicSpecZ,0,25,30.0,43.0,30.0
150.06964,1.894014,26.937,0.235,26.817,0.252,26.21,0.177,26.97300000000001,0.321,26.005,0.14,25.015,0.078,24.146,0.087,22.224,0.054000000000000006,1.097,1.05,1.12,mag25lim,150.069641,1.894014,1.091,4.0,DEIMOS,0,12,22.0,23.0,22.0
150.06967,2.696798,25.69,0.105,24.638,0.068,23.843000000000004,0.038,24.597,0.059,23.217,0.028,22.524,0.02,22.164,0.023,20.668000000000006,0.018000000000000002,0.337,0.32,0.35,mag25lim,150.0696987,2.69678118,0.8581,1.0,publicSpecZ,0,16,18.0,21.0,18.0
150.0698,2.287957,23.472,0.03,22.899,0.027000000000000003,22.477,0.019,23.047,0.025,22.02,0.015,21.637,0.012,21.364,0.013,20.567,0.014,0.578,0.57,0.59,mag25lim,150.0698201,2.287944976,0.43511227,2.0,publicSpecZ,0,41,40.0,57.0,40.0
150.06988,2.734607,24.87,0.065,24.49,0.062,24.149,0.046,24.63,0.06,23.981,0.043,23.317,0.03,22.875,0.038,22.083,0.067,1.026,1.01,1.04,mag25lim,150.06991169999995,2.734592977,1.0772814,2.0,publicSpecZ,0,23,22.0,30.0,22.0
150.07027,2.852502,26.081,0.141,25.68,0.132,25.031,0.083,25.458,0.103,24.674,0.066,23.661,0.039,23.171,0.049,21.272,0.03,0.945,0.93,1.02,mag25lim,150.0702637,2.852470063,0.8843331,2.0,publicSpecZ,0,47,45.0,20.0,45.0
150.07032,2.345954,24.558000000000003,0.052000000000000005,24.254,0.053,24.333,0.05,24.575,0.057,24.41,0.055,24.16800000000001,0.047,23.664,0.066,23.242,0.151,1.266,1.25,1.28,mag25lim,150.07033700000005,2.345917613,1.2578,4.0,publicSpecZ,0,13,14.0,18.0,14.0
150.07039,2.597003,24.747,0.059,24.056,0.049,23.442,0.031,24.077,0.043,22.889,0.023,22.059,0.015,21.677,0.016,20.378,0.014,0.685,0.67,0.7,mag25lim,150.0704196,2.596989039,0.6882505999999999,3.0,publicSpecZ,0,18,19.0,37.0,19.0
150.07044,2.2161720000000003,23.737,0.034,23.435,0.035,23.39,0.03,23.666,0.034,23.13300000000001,0.027000000000000003,22.747,0.021,22.684,0.031,21.558000000000003,0.034,0.598,0.59,0.61,mag25lim,150.0704419,2.216164655,0.6009,4.0,publicSpecZ,0,17,17.0,27.0,17.0
150.07051,2.001538,23.167,0.026,22.752,0.025,22.197,0.016,22.774,0.022,22.031,0.015,21.856,0.014,21.593000000000004,0.014,21.174,0.023,0.354,0.34,0.37,mag25lim,150.0705373,2.001537905,0.3697,4.0,publicSpecZ,0,14,15.0,29.0,15.0
150.07058,1.779637,25.831,0.109,25.344,0.095,24.636,0.06,25.329,0.093,24.335,0.048,24.009,0.042,23.767,0.062,23.999,0.262,0.364,0.33,0.42,mag25lim,150.0706,1.779672,0.402,3.0,DEIMOS,0,15,5.0,21.0,5.0
150.07082,2.720843,22.619,0.02,21.75,0.016,21.357,0.011,21.822,0.014,21.316,0.011,21.076,0.01,20.977,0.011,20.61,0.017,0.166,0.16,0.18,mag25lim,150.07083,2.7208330000000003,0.166,4.0,DEIMOS,0,43,47.0,59.0,47.0
150.071,1.706623,22.955,0.024,22.1,0.018000000000000002,21.272,0.011,21.984,0.015,20.986,0.01,20.464,0.01,20.133,0.01,18.978,0.01,0.287,0.28,0.3,mag25lim,150.071014,1.706597,0.2825,4.5,zCOSMOS,0,49,50.0,68.0,50.0
150.07101,2.245994,25.861,0.103,25.376,0.098,25.341,0.094,25.526,0.11,25.303,0.094,25.221,0.096,25.135,0.231,23.859,0.253,0.655,0.15,0.73,mag25lim,150.0710144,2.245976594,1.970315,3.0,publicSpecZ,0,14,15.0,14.0,15.0
150.07121999999995,2.675176,23.8553,0.0367,23.1388,0.0294,22.3336,0.0171,23.0843,0.0245,22.0084,0.0147,21.5846,0.0119,21.2263,0.0117,20.1505,0.075,0.31,0.25,0.4,Cosmos2006,150.0712107,2.675200633,0.3467,1.0,publicSpecZ,0,34,40.0,54.0,40.0
150.07148999999995,2.341748,26.7873,0.1993,26.0617,0.149,25.429,0.1062,26.1579,0.1825,24.8802,0.0798,23.5466,0.0328,22.7272,0.0311,21.0334,0.1936,1.45,0.97,1.48,Cosmos2006,150.071504,2.341712507,0.93588,1.0,publicSpecZ,0,18,24.0,24.0,24.0
150.07165,1.864615,23.6382,0.0324,22.2804,0.0194,21.1929,0.0099,22.1541,0.0157,20.6365,0.0077,20.1433,0.006,19.7138,0.0051,18.7294,0.0299,0.34,0.26,0.36,Cosmos2006,150.07168280000005,1.864587932,0.3358,4.0,publicSpecZ,0,16,16.0,31.0,16.0
150.07166999999995,1.886644,25.832,0.11,25.47,0.107,25.05,0.08,25.657,0.127,24.644,0.061,24.265,0.05,24.081,0.081,23.308000000000003,0.15,0.479,0.45,0.52,mag25lim,150.071671,1.886644,0.479,4.0,DEIMOS,0,17,12.0,26.0,12.0
150.07171,2.748209,23.637,0.034,22.874,0.027000000000000003,22.257,0.017,22.911,0.023,21.689,0.013,21.14,0.01,20.792,0.01,19.652,0.01,0.511,0.46,0.52,mag25lim,150.07171,2.748195,0.514,4.0,DEIMOS,0,33,35.0,47.0,35.0
150.07211,2.401842,24.0766,0.0398,23.6978,0.0382,23.5076,0.0309,23.8323,0.0362,23.2275,0.0265,22.77,0.0212,22.4132,0.024,22.5525,0.7276,0.72,0.6,0.8,Cosmos2006,150.0721351,2.401858592,0.72771937,4.0,publicSpecZ,0,14,12.0,24.0,12.0
150.07214,1.996591,23.739,0.034,22.749,0.025,21.773000000000003,0.013,22.677,0.021,21.252,0.01,20.721,0.01,20.29,0.01,19.16,0.01,0.35600000000000004,0.35,0.37,mag25lim,150.0721772,1.996572475,0.3605,3.0,publicSpecZ,0,16,17.0,27.0,17.0
150.07216,2.695264,24.387,0.049,24.032,0.048,23.572,0.034,24.17,0.046,23.315,0.029,23.236,0.03,23.026,0.041,23.026,0.14300000000000002,0.4,0.39,0.41,mag25lim,150.0721983,2.695225254,0.41811836,2.0,publicSpecZ,0,17,18.0,34.0,18.0
150.07221,2.267186,26.751,0.179,26.2,0.17600000000000002,26.371,0.239,26.592,0.24,25.685,0.124,24.693,0.07,23.663,0.063,21.294,0.025,1.294,1.24,1.33,mag25lim,150.07221,2.267195,0.936,1.0,DEIMOS,0,11,21.0,28.0,21.0
150.07236,2.506117,24.2698,0.0452,23.9997,0.0448,23.9831,0.0398,24.2081,0.0432,23.8015,0.0364,23.1635,0.0265,22.7313,0.0317,22.6834,0.9605,0.91,0.83,1.01,Cosmos2006,150.0723839,2.506095777,0.8889735999999999,3.0,publicSpecZ,0,11,22.0,19.0,22.0
150.07273999999995,2.485035,23.376,0.029,22.969,0.028,22.786,0.022,23.129,0.026,22.377,0.019,21.901,0.014,21.729,0.015,21.182,0.023,0.657,0.6,0.67,mag25lim,150.0727601,2.4850167990000003,0.60881805,4.0,publicSpecZ,0,51,48.0,66.0,48.0
150.07278,2.791998,23.808000000000003,0.037000000000000005,23.291,0.033,22.651,0.021,23.267,0.028,22.521,0.019,22.287,0.017,22.041,0.02,21.755,0.044,0.317,0.3,0.33,mag25lim,150.0728112,2.791995589,0.31743297,3.0,publicSpecZ,0,28,34.0,49.0,34.0
150.07284,2.414855,26.682,0.195,25.576,0.104,24.951,0.069,25.802,0.112,24.385,0.049,23.29300000000001,0.028,22.741,0.029,21.056,0.022,0.929,0.92,0.94,mag25lim,150.07283,2.414861,0.936,4.0,DEIMOS,0,21,25.0,24.0,25.0
150.07291,2.242734,26.2198,0.1324,25.1319,0.0803,24.6855,0.0617,25.2783,0.0972,24.6263,0.058,24.3746,0.0538,24.2993,0.0988,99.0,23.2,0.14,0.11,2.69,Cosmos2006,150.0729342,2.242703645,2.6986,4.0,publicSpecZ,1,15,16.0,12.0,16.0
150.0731,2.3264720000000003,25.477,0.083,24.767,0.068,24.459,0.053,24.95,0.071,24.302,0.048,24.127,0.045,23.564,0.055,22.474,0.069,0.382,0.3,0.4,mag25lim,150.0731,2.3264720000000003,2.090036,3.0,publicSpecZ,1,5,8.0,16.0,8.0
150.07329,2.683212,24.751,0.06,24.501,0.061,24.421,0.053,24.7,0.06,24.182,0.046,23.717,0.038,23.281,0.047,23.117,0.16,0.743,0.72,0.77,mag25lim,150.07329730000004,2.683196162,0.7362281999999999,2.0,publicSpecZ,0,21,16.0,29.0,16.0
150.07357,2.037052,26.663,0.174,26.338,0.162,25.779,0.119,26.744,0.24,24.851,0.064,23.829,0.037000000000000005,22.766,0.029,21.1,0.022,0.949,0.94,0.96,mag25lim,150.07356299999995,2.037054,1.176,2.0,DEIMOS,0,16,14.0,35.0,14.0
150.07363,1.727196,24.743,0.058,23.814,0.042,22.899,0.023,23.739,0.036000000000000004,22.323,0.017,21.716,0.013,21.275,0.012,19.833,0.01,0.415,0.4,0.43,mag25lim,150.073639,1.727194,0.3973,1.5,zCOSMOS,0,18,20.0,28.0,20.0
150.07388999999995,2.325688,22.429,0.018000000000000002,21.303,0.013,20.206,0.01,21.117,0.01,19.846,0.01,19.398,0.01,18.881,0.01,17.699,0.01,0.227,0.22,0.24,mag25lim,150.0739158,2.325649667,0.21984799,4.0,publicSpecZ,0,40,43.0,62.0,43.0
150.07394,2.367025,25.2629,0.0756,24.4687,0.0556,23.9417,0.0383,24.5453,0.0541,23.6575,0.0325,23.3064,0.0276,23.0014,0.0341,23.1343,1.2578,0.26,0.14,0.4,Cosmos2006,150.07392,2.367013,2.5372,1.0,publicSpecZ,1,21,11.0,33.0,11.0
150.07408,2.378837,25.4589,0.0854,24.8965,0.0684,24.3324,0.0465,24.9963,0.0674,23.8807,0.0361,23.4862,0.0302,23.1773,0.0392,22.4218,0.6213,0.5,0.41,0.53,Cosmos2006,150.0740961,2.378816155,0.4379,4.0,publicSpecZ,0,14,17.0,21.0,17.0
150.07437,2.649961,23.82800000000001,0.037000000000000005,23.492,0.036000000000000004,23.415,0.03,23.66800000000001,0.034,23.174,0.027000000000000003,22.597,0.02,22.435,0.025,21.869,0.048,0.752,0.74,0.76,mag25lim,150.0743891,2.649937392,0.75720555,4.0,publicSpecZ,0,27,18.0,36.0,18.0
150.07442,2.374931,26.158,0.132,25.746,0.114,25.391,0.091,25.961,0.131,25.035,0.071,24.509,0.056,24.216,0.08900000000000001,23.589,0.207,0.687,0.66,0.7,mag25lim,150.07441699999995,2.374931,0.609,2.0,DEIMOS,0,12,29.0,52.0,28.0
150.07446000000004,2.417221,23.895,0.037000000000000005,23.655,0.038,23.66800000000001,0.034,23.849,0.036000000000000004,23.733,0.034,23.495,0.031,23.151,0.039,22.669,0.085,1.256,1.25,1.27,mag25lim,150.0744903,2.417203256,1.2592,4.0,publicSpecZ,0,17,25.0,27.0,25.0
150.07466000000005,1.892044,24.267,0.045,23.395,0.035,22.428,0.018000000000000002,23.277,0.028,21.979,0.015,21.382,0.011,20.934,0.01,19.365,0.01,0.378,0.37,0.39,mag25lim,150.0746894,1.892037941,9.9999,0.0,publicSpecZ,0,55,47.0,70.0,47.0
150.07484,2.298711,24.766,0.057,24.234,0.052000000000000005,23.669,0.034,24.32,0.05,23.104,0.026,22.0,0.015,21.167,0.011,19.604,0.01,0.867,0.86,0.88,mag25lim,150.0748617,2.298666814,0.9387,4.0,publicSpecZ,0,14,19.0,27.0,19.0
150.07504,2.450807,25.752,0.107,25.44400000000001,0.096,24.739,0.061,25.248,0.079,24.474,0.051,23.428,0.03,22.897,0.032,21.266,0.025,0.936,0.92,0.95,mag25lim,150.07504,2.450806,0.936,4.0,DEIMOS,0,26,11.0,27.0,11.0
150.07505,2.611398,24.6276,0.0549,24.2764,0.0515,24.2582,0.0476,24.463,0.0504,23.9323,0.0383,23.4406,0.0308,23.3878,0.0513,22.3402,0.7361,0.67,0.58,0.68,Cosmos2006,150.0750699,2.611367758,0.6926593000000001,3.0,publicSpecZ,0,26,9.0,25.0,9.0
150.07517,2.368659,25.055,0.068,24.481,0.058,23.988000000000003,0.04,24.571,0.055,23.725,0.034,23.279,0.028,22.995,0.035,22.764,0.098,0.435,0.33,0.45,mag25lim,150.075167,2.368667,0.4125,9.0,DEIMOS,0,15,19.0,31.0,19.0
150.07546000000005,2.336298,26.045,0.117,25.347,0.094,24.44400000000001,0.054000000000000006,25.41800000000001,0.098,23.827,0.037000000000000005,22.66,0.02,21.897,0.017,20.061,0.01,0.846,0.83,0.86,mag25lim,150.075458,2.336306,0.853,4.0,DEIMOS,0,21,19.0,38.0,19.0
150.07547,2.2555110000000003,25.0034,0.064,24.6113,0.0608,24.5927,0.0563,24.8997,0.0668,24.2041,0.0453,23.8398,0.0378,23.8233,0.0743,99.0,23.2,0.6,0.55,0.67,Cosmos2006,150.0755035,2.255501738,0.6037,4.0,publicSpecZ,0,24,23.0,28.0,23.0
150.0755,2.187079,24.943,0.062,24.605,0.062,24.584,0.058,24.905,0.07200000000000001,24.424,0.051,23.946,0.04,23.284,0.047,22.613000000000003,0.084,1.081,1.03,1.1,mag25lim,150.0755063,2.187029431,1.1366,4.0,publicSpecZ,0,17,37.0,36.0,37.0
150.07551,2.713179,24.4775,0.0517,23.6298,0.0376,22.806,0.0218,23.6512,0.033,22.3006,0.017,21.691,0.0127,21.2707,0.0123,19.9509,0.0639,0.42,0.36,0.47,Cosmos2006,150.07553159999995,2.71314879,0.4319,2.0,publicSpecZ,0,20,19.0,33.0,19.0
150.07557,2.277564,23.839,0.036000000000000004,23.462,0.035,23.336,0.029,23.631,0.034,23.028,0.025,22.47300000000001,0.019,22.208,0.022,21.534,0.031,0.75,0.71,0.76,mag25lim,150.0756048,2.277519822,0.7285,3.0,publicSpecZ,0,40,36.0,54.0,36.0
150.07576,2.688548,24.3,0.047,23.985,0.046,23.75,0.036000000000000004,24.148000000000003,0.044,23.589,0.033,22.976,0.025,22.45,0.025,21.351,0.031,1.106,1.07,1.12,mag25lim,150.0757843,2.688512355,1.022545,3.0,publicSpecZ,0,26,22.0,39.0,22.0
150.07589,2.4565740000000003,24.805,0.061,24.46,0.057,24.336,0.048,24.631,0.056,24.158,0.043,23.44,0.03,23.06900000000001,0.037000000000000005,22.523000000000003,0.076,0.89,0.88,0.9,mag25lim,150.07589769999996,2.45657592,0.8039468000000001,2.0,publicSpecZ,0,31,21.0,24.0,21.0
150.07603,2.190535,22.334,0.018000000000000002,21.302,0.013,20.356,0.01,21.175,0.01,20.032,0.01,19.569000000000006,0.01,19.141,0.01,18.133,0.01,0.23,0.22,0.24,mag25lim,150.0760617,2.1905031040000003,0.222,4.0,publicSpecZ,0,30,37.0,62.0,37.0
150.07643000000004,1.906603,23.523000000000003,0.031,23.124,0.03,22.786,0.022,23.245,0.028,22.44,0.018000000000000002,22.162,0.016,22.017,0.018000000000000002,21.402,0.026,0.5429999999999999,0.53,0.56,mag25lim,150.0764579,1.906570311,0.5193,4.0,publicSpecZ,0,18,19.0,27.0,19.0
